customer_key,customer_id,first_name,last_name,full_name,gender,birthdate,age_range,email,phone,mobile,address_line1,address_line2,city,state,postal_code,country,loyalty_id,loyalty_tier,loyalty_points,member_since,customer_segment,income_range,household_size,opt_in_email,opt_in_sms,opt_in_push,current_flag,effective_from,effective_to,row_created_date,row_updated_date
793,CUST-000793,Varun,Agarwal,Varun Agarwal,Male,11/30/1989,35-44,varun.agarwal17@example.com,-128941,-98285,"727, Station Rd",Near Mall,Bhubaneswar,Odisha,751001,India,LTY-000793,Gold,14798,10/1/2021,Regular,3L-6L,1,1,0,0,1,9/24/2021 0:00,,9/24/2021 7:00,9/16/2022 0:00
794,CUST-000794,Arjun,Gupta,Arjun Gupta,Male,7/17/1958,65+,arjun.gupta91@example.com,-112795,-192590,"155, Park St",Sector 15,Surat,Gujarat,395003,India,LTY-000794,Bronze,1509,5/18/2022,Regular,Unknown,1,0,1,0,1,9/22/2025 0:00,,9/22/2025 21:00,7/7/2026 0:00
795,CUST-000795,Sanjay,Gupta,Sanjay Gupta,Male,1/6/1996,25-34,sanjay.gupta33@example.com,-155172,-129795,"406, Main St",Opp. Park,Patna,Bihar,800001,India,LTY-000795,Bronze,760,7/27/2022,Regular,<3L,6,0,0,1,1,5/7/2022 0:00,,5/7/2022 10:00,12/11/2022 0:00
796,CUST-000796,Vikram,Khanna,Vikram Khanna,Male,2/4/1979,45-54,vikram.khanna8@example.com,-137594,-124008,"172, Station Rd",Near Mall,Kolkata,West Bengal,700001,India,LTY-000796,Bronze,1608,2/7/2023,Occasional,<3L,3,1,1,0,1,4/28/2023 0:00,,4/28/2023 13:00,1/2/2024 0:00
797,CUST-000797,Aisha,Agarwal,Aisha Agarwal,Female,1/14/2005,18-24,aisha.agarwal6@example.com,-149749,-154737,"57, MG Road",Sector 41,Hyderabad,Telangana,500001,India,LTY-000797,Silver,3686,2/19/2022,New,>20L,2,0,0,0,1,11/29/2023 0:00,,11/29/2023 22:00,9/24/2024 0:00
1048,CUST-000797,Aisha,Agarwal,Aisha Agarwal,Female,1/14/2005,18-24,aisha.agarwal6@example.com,-149749,-154737,"59, Hill Rd",Block C,Guwahati,Assam,781001,India,LTY-000797,Silver,1482,2/19/2022,Occasional,>20L,2,0,0,0,0,2/19/2022 0:00,6/3/2023 0:00,2/19/2022 13:00,6/3/2023 18:00
798,CUST-000798,Rahul,Kapoor,Rahul Kapoor,Male,11/2/2006,18-24,rahul.kapoor78@example.com,-91663,-119973,"852, Station Rd",Block C,Lucknow,Uttar Pradesh,226001,India,LTY-000798,Bronze,1743,3/28/2025,Regular,6L-10L,1,0,0,0,1,9/14/2021 0:00,,9/14/2021 19:00,2/24/2022 0:00
799,CUST-000799,Aisha,Verma,Aisha Verma,Female,7/21/1986,35-44,aisha.verma41@example.com,-166456,-154948,"598, Ring Rd",Near Mall,New Delhi,Delhi,110001,India,LTY-000799,Bronze,1553,11/29/2022,Regular,3L-6L,1,0,1,0,1,2/20/2021 0:00,,2/20/2021 3:00,8/12/2021 0:00
800,CUST-000800,Arjun,Patel,Arjun Patel,Male,7/28/1994,25-34,arjun.patel45@example.com,-149680,-115524,"893, Station Rd",Sector 16,Noida,Uttar Pradesh,201301,India,LTY-000800,Bronze,704,2/2/2025,Regular,10L-20L,6,1,1,1,1,12/12/2021 0:00,,12/12/2021 6:00,8/29/2022 0:00
801,CUST-000801,Sanjay,Iyer,Sanjay Iyer,Male,7/21/1997,25-34,sanjay.iyer1@example.com,-97197,-166576,"226, Ring Rd",Sector 5,Ranchi,Jharkhand,834001,India,LTY-000801,Bronze,1887,3/30/2021,Regular,>20L,3,1,0,0,1,8/30/2024 0:00,,8/30/2024 19:00,12/21/2024 0:00
802,CUST-000802,Amit,Iyer,Amit Iyer,Male,10/11/1978,45-54,amit.iyer98@example.com,-183781,-89837,"543, MG Road",Sector 46,Kolkata,West Bengal,700001,India,LTY-000802,Gold,10714,3/17/2021,Regular,6L-10L,3,1,0,1,1,7/31/2021 0:00,,7/31/2021 7:00,5/31/2022 0:00
803,CUST-000803,Rina,Gupta,Rina Gupta,Female,7/18/1978,45-54,rina.gupta82@example.com,-101240,-116132,"189, Ring Rd",Block D,Kolkata,West Bengal,700001,India,LTY-000803,Gold,10186,8/17/2022,Occasional,<3L,6,0,1,1,1,4/18/2023 0:00,,4/18/2023 6:00,9/9/2023 0:00
804,CUST-000804,Neha,Patel,Neha Patel,Female,3/2/1971,45-54,neha.patel2@example.com,-177427,-167590,"61, Ring Rd",Sector 24,Gurgaon,Haryana,122001,India,LTY-000804,Platinum,19727,12/18/2022,Regular,Unknown,5,1,0,1,1,7/11/2024 0:00,,7/11/2024 11:00,10/26/2024 0:00
805,CUST-000805,Nikita,Reddy,Nikita Reddy,Female,7/5/2003,18-24,nikita.reddy40@example.com,-123617,-163330,"789, Station Rd",Near Mall,Lucknow,Uttar Pradesh,226001,India,LTY-000805,Platinum,20162,9/13/2021,Regular,6L-10L,2,0,0,0,1,11/19/2023 0:00,,11/19/2023 23:00,10/14/2024 0:00
806,CUST-000806,Charlotte,Hall,Charlotte Hall,Female,7/6/1986,35-44,charlotte.hall29@example.com,-3899,-2718,"519, Park St",Near Mall,New York,New York,10001,USA,LTY-000806,Bronze,1638,12/16/2024,Regular,6L-10L,6,1,1,0,1,11/27/2025 0:00,,11/27/2025 1:00,1/30/2026 0:00
807,CUST-000807,Raghav,Verma,Raghav Verma,Male,1/13/1968,55-64,raghav.verma3@example.com,-118262,-176340,"770, Main St",Block A,Guwahati,Assam,781001,India,LTY-000807,Bronze,1316,5/4/2022,Occasional,10L-20L,5,1,1,0,1,11/29/2022 0:00,,11/29/2022 18:00,11/9/2023 0:00
808,CUST-000808,Mia,Davis,Mia Davis,Female,9/9/2002,18-24,mia.davis35@example.com,-5979,-7706,"250, Station Rd",Block C,Seattle,Washington,98101,USA,LTY-000808,Bronze,1339,3/14/2024,Regular,>20L,3,1,0,0,1,3/6/2021 0:00,,3/6/2021 0:00,12/22/2021 0:00
809,CUST-000809,Raghav,Mehta,Raghav Mehta,Male,12/28/1962,55-64,raghav.mehta74@example.com,-85299,-172036,"956, Park St",Block D,Jaipur,Rajasthan,302001,India,LTY-000809,Bronze,1094,11/17/2021,VIP,6L-10L,3,1,0,0,1,2/7/2023 0:00,,2/7/2023 8:00,11/4/2023 0:00
810,CUST-000810,Kavya,Agarwal,Kavya Agarwal,Female,2/2/1998,25-34,kavya.agarwal18@example.com,-184728,-114204,"226, Station Rd",Sector 8,Gurgaon,Haryana,122001,India,LTY-000810,Gold,13381,10/30/2023,Regular,>20L,6,0,1,0,1,7/30/2021 0:00,,7/30/2021 10:00,7/18/2022 0:00
811,CUST-000811,Daniel,Taylor,Daniel Taylor,Male,4/3/1961,55-64,daniel.taylor39@example.com,-3057,-10359,"174, Main St",Opp. Park,Chicago,Illinois,60601,USA,LTY-000811,Silver,4100,10/14/2024,Regular,>20L,2,0,1,1,1,4/24/2021 0:00,,4/24/2021 7:00,10/21/2021 0:00
812,CUST-000812,Daniel,Williams,Daniel Williams,Male,9/29/1965,55-64,daniel.williams14@example.com,-2783,-6538,"760, Park St",Block A,Los Angeles,California,90001,USA,LTY-000812,Bronze,1636,4/1/2023,Occasional,Unknown,5,1,0,0,1,8/4/2024 0:00,,8/4/2024 20:00,10/25/2024 0:00
813,CUST-000813,Isha,Khanna,Isha Khanna,Female,5/18/1979,45-54,isha.khanna36@example.com,-145587,-95793,"976, Ring Rd",Opp. Park,Coimbatore,Tamil Nadu,641001,India,LTY-000813,Silver,2258,7/19/2024,Regular,3L-6L,4,1,1,0,1,5/26/2024 0:00,,5/26/2024 23:00,2/15/2025 0:00
814,CUST-000814,Vikram,Mehta,Vikram Mehta,Male,8/25/1972,45-54,vikram.mehta44@example.com,-115009,-180555,"631, Station Rd",Block C,Jaipur,Rajasthan,302001,India,LTY-000814,Bronze,563,2/9/2021,Occasional,3L-6L,2,1,1,1,1,10/5/2021 0:00,,10/5/2021 4:00,5/29/2022 0:00
815,CUST-000815,Kavya,Shah,Kavya Shah,Female,7/1/1991,25-34,kavya.shah58@example.com,-176399,-83861,"325, Main St",Block A,Pune,Maharashtra,411001,India,LTY-000815,Bronze,1128,9/2/2024,Regular,Unknown,6,0,0,0,1,1/9/2021 0:00,,1/9/2021 15:00,7/11/2021 0:00
816,CUST-000816,Charlotte,Williams,Charlotte Williams,Female,9/15/1957,65+,charlotte.williams51@example.com,-8055,-6292,"549, Park St",Opp. Park,New York,New York,10001,USA,LTY-000816,Bronze,969,8/18/2023,VIP,6L-10L,3,1,0,1,1,8/11/2023 0:00,,8/11/2023 14:00,9/14/2023 0:00
817,CUST-000817,Rohan,Reddy,Rohan Reddy,Male,8/31/2004,18-24,rohan.reddy69@example.com,-182635,-168822,"524, Ring Rd",Sector 13,Ranchi,Jharkhand,834001,India,LTY-000817,Silver,4773,12/19/2021,Regular,<3L,5,0,0,0,1,12/29/2024 0:00,,12/29/2024 19:00,6/9/2025 0:00
818,CUST-000818,Ravi,Reddy,Ravi Reddy,Male,2/20/1955,65+,ravi.reddy60@example.com,-146222,-125324,"136, Station Rd",Sector 49,Jaipur,Rajasthan,302001,India,LTY-000818,Bronze,908,3/13/2021,Regular,10L-20L,1,0,1,0,1,9/8/2021 0:00,,9/8/2021 13:00,12/28/2021 0:00
819,CUST-000819,Emma,Taylor,Emma Taylor,Female,11/26/1972,45-54,emma.taylor43@example.com,-2928,-6953,"476, Ring Rd",Sector 20,San Francisco,California,94102,USA,LTY-000819,Bronze,820,11/28/2023,Occasional,Unknown,3,1,0,0,1,8/24/2022 0:00,,8/24/2022 10:00,3/28/2023 0:00
820,CUST-000820,Aisha,Patel,Aisha Patel,Female,9/21/1956,65+,aisha.patel31@example.com,-98854,-116438,"504, Ring Rd",Near Mall,Guwahati,Assam,781001,India,LTY-000820,Gold,10625,9/4/2025,Regular,3L-6L,2,1,1,1,1,6/26/2023 0:00,,6/26/2023 16:00,2/22/2024 0:00
821,CUST-000821,Aisha,Sharma,Aisha Sharma,Female,8/13/1999,25-34,aisha.sharma51@example.com,-124238,-167804,"162, MG Road",Sector 34,Kochi,Kerala,682001,India,LTY-000821,Bronze,1765,2/6/2021,Regular,6L-10L,4,1,0,1,1,4/20/2023 0:00,,4/20/2023 19:00,6/30/2023 0:00
1066,CUST-000821,Aisha,Sharma,Aisha Sharma,Female,8/13/1999,25-34,aisha.sharma51@example.com,-124238,-167804,"605, Hill Rd",Sector 4,New Delhi,Delhi,110001,India,LTY-000821,Gold,10856,2/6/2021,Occasional,6L-10L,4,1,0,1,0,12/23/2021 0:00,12/11/2022 0:00,12/23/2021 1:00,12/11/2022 16:00
822,CUST-000822,Meera,Rao,Meera Rao,Female,5/30/1978,45-54,meera.rao71@example.com,-170475,-173740,"845, Park St",Opp. Park,Jaipur,Rajasthan,302001,India,LTY-000822,Bronze,507,8/31/2025,Regular,Unknown,2,1,0,1,1,3/23/2024 0:00,,3/23/2024 15:00,2/22/2025 0:00
1085,CUST-000822,Meera,Rao,Meera Rao,Female,5/30/1978,45-54,meera.rao71@example.com,-170475,-173740,"895, Market Rd",Opp. School,Surat,Gujarat,395003,India,LTY-000822,Bronze,305,8/31/2025,Occasional,Unknown,2,1,0,1,0,7/15/2021 0:00,8/13/2023 0:00,7/15/2021 7:00,8/13/2023 21:00
823,CUST-000823,Ravi,Nair,Ravi Nair,Male,8/17/2006,18-24,ravi.nair22@example.com,-183055,-119302,"256, Station Rd",Opp. Park,Kochi,Kerala,682001,India,LTY-000823,Bronze,590,9/15/2024,Regular,10L-20L,6,1,0,1,1,1/10/2023 0:00,,1/10/2023 6:00,3/17/2023 0:00
824,CUST-000824,Kavya,Reddy,Kavya Reddy,Female,2/23/1974,45-54,kavya.reddy28@example.com,-97856,-174219,"533, MG Road",Block A,Nagpur,Maharashtra,440001,India,LTY-000824,Platinum,24316,7/3/2023,Regular,6L-10L,3,1,0,0,1,6/7/2022 0:00,,6/7/2022 20:00,4/24/2023 0:00
1171,CUST-000824,Kavya,Reddy,Kavya Reddy,Female,2/23/1974,45-54,kavya.reddy28@example.com,-97856,-174219,"73, Temple St",Opp. School,Kolkata,West Bengal,700001,India,LTY-000824,Bronze,944,7/3/2023,Occasional,6L-10L,3,1,0,0,0,3/23/2021 0:00,12/2/2021 0:00,3/23/2021 13:00,12/2/2021 13:00
825,CUST-000825,Amit,Mehta,Amit Mehta,Male,6/1/1990,35-44,amit.mehta75@example.com,-188114,-101180,"320, Station Rd",Sector 13,Ranchi,Jharkhand,834001,India,LTY-000825,Bronze,1874,4/2/2025,Regular,>20L,5,1,1,0,1,5/29/2024 0:00,,5/29/2024 10:00,4/21/2025 0:00
826,CUST-000826,Amit,Sharma,Amit Sharma,Male,2/20/1982,35-44,amit.sharma22@example.com,-150323,-182407,"347, Station Rd",Block D,Chennai,Tamil Nadu,600001,India,LTY-000826,Bronze,62,3/31/2021,New,>20L,2,0,1,0,1,2/25/2023 0:00,,2/25/2023 3:00,4/8/2023 0:00
827,CUST-000827,Priya,Khanna,Priya Khanna,Female,5/6/1957,65+,priya.khanna29@example.com,-131670,-138413,"89, Park St",Near Mall,Patna,Bihar,800001,India,LTY-000827,Silver,2569,2/23/2024,Regular,6L-10L,2,1,0,1,1,3/16/2021 0:00,,3/16/2021 9:00,7/16/2021 0:00
828,CUST-000828,Diya,Rao,Diya Rao,Female,3/25/1962,55-64,diya.rao37@example.com,-113086,-95092,"448, MG Road",Near Mall,Mumbai,Maharashtra,400001,India,LTY-000828,Platinum,10169,1/9/2024,Regular,3L-6L,6,0,1,0,1,5/1/2024 0:00,,5/1/2024 7:00,12/27/2024 0:00
829,CUST-000829,Isha,Reddy,Isha Reddy,Female,5/13/1990,35-44,isha.reddy59@example.com,-140869,-112876,"274, Main St",Block A,Ranchi,Jharkhand,834001,India,LTY-000829,Bronze,52,1/21/2025,Occasional,6L-10L,2,0,1,0,1,3/4/2021 0:00,,3/4/2021 14:00,7/12/2021 0:00
1063,CUST-000829,Isha,Reddy,Isha Reddy,Female,5/13/1990,35-44,isha.reddy59@example.com,-140869,-112876,"835, Lake View Rd",Sector 45,New Delhi,Delhi,110001,India,LTY-000829,Gold,12917,1/21/2025,Regular,6L-10L,2,0,1,0,0,1/1/2021 0:00,6/5/2020 0:00,1/1/2021 7:00,6/5/2020 23:00
830,CUST-000830,Rahul,Iyer,Rahul Iyer,Male,12/7/1955,65+,rahul.iyer37@example.com,-97875,-131432,"789, Station Rd",Block B,Patna,Bihar,800001,India,LTY-000830,Silver,2812,8/27/2022,VIP,<3L,5,1,0,0,1,8/7/2021 0:00,,8/7/2021 17:00,5/31/2022 0:00
831,CUST-000831,Diya,Khanna,Diya Khanna,Female,11/12/1977,45-54,diya.khanna29@example.com,-139704,-189930,"162, MG Road",Near Mall,Bhubaneswar,Odisha,751001,India,LTY-000831,Silver,4907,3/17/2025,Regular,3L-6L,1,0,0,0,1,9/20/2022 0:00,,9/20/2022 0:00,6/19/2023 0:00
832,CUST-000832,Amit,Sharma,Amit Sharma,Male,11/18/1999,25-34,amit.sharma65@example.com,-104564,-153114,"622, Park St",Near Mall,Lucknow,Uttar Pradesh,226001,India,LTY-000832,Bronze,1578,2/22/2021,New,Unknown,2,0,1,1,1,12/31/2023 0:00,,12/31/2023 13:00,10/13/2024 0:00
833,CUST-000833,Ravi,Rao,Ravi Rao,Male,3/27/1974,45-54,ravi.rao88@example.com,-117090,-186188,"139, Ring Rd",Block B,Hyderabad,Telangana,500001,India,LTY-000833,Bronze,3,10/22/2024,New,6L-10L,5,0,1,0,1,6/26/2024 0:00,,6/26/2024 22:00,12/11/2024 0:00
834,CUST-000834,Rina,Shah,Rina Shah,Female,1/2/2003,18-24,rina.shah34@example.com,-182975,-112931,"788, Station Rd",Sector 22,Lucknow,Uttar Pradesh,226001,India,LTY-000834,Gold,7891,4/19/2024,Occasional,10L-20L,5,0,1,0,1,7/11/2024 0:00,,7/11/2024 12:00,2/7/2025 0:00
835,CUST-000835,Ananya,Verma,Ananya Verma,Female,3/21/1990,35-44,ananya.verma71@example.com,-194003,-149561,"348, Station Rd",Sector 4,Nagpur,Maharashtra,440001,India,LTY-000835,Bronze,1154,4/20/2023,Occasional,6L-10L,3,0,0,0,1,10/26/2022 0:00,,10/26/2022 7:00,7/31/2023 0:00
836,CUST-000836,Meera,Khanna,Meera Khanna,Female,1/5/1993,25-34,meera.khanna72@example.com,-169225,-116994,"421, Station Rd",Opp. Park,Chennai,Tamil Nadu,600001,India,LTY-000836,Silver,2965,11/15/2023,VIP,6L-10L,4,1,0,0,1,3/5/2021 0:00,,3/5/2021 1:00,6/20/2021 0:00
837,CUST-000837,Lucas,Taylor,Lucas Taylor,Male,7/29/1994,25-34,lucas.taylor30@example.com,-7698,-3122,"556, Station Rd",Sector 36,New York,New York,10001,USA,LTY-000837,Bronze,528,12/11/2021,Regular,10L-20L,3,1,1,0,1,11/4/2021 0:00,,11/4/2021 17:00,7/7/2022 0:00
838,CUST-000838,Rahul,Iyer,Rahul Iyer,Male,7/27/1960,65+,rahul.iyer32@example.com,-98730,-96788,"862, Station Rd",Block B,New Delhi,Delhi,110001,India,LTY-000838,Bronze,1835,4/8/2022,New,3L-6L,1,0,1,0,1,1/10/2024 0:00,,1/10/2024 4:00,12/26/2024 0:00
839,CUST-000839,Sanjay,Sharma,Sanjay Sharma,Male,4/10/1955,65+,sanjay.sharma26@example.com,-168692,-160029,"884, Ring Rd",Near Mall,Bhubaneswar,Odisha,751001,India,LTY-000839,Bronze,1233,12/6/2024,Occasional,6L-10L,3,1,0,1,1,4/4/2025 0:00,,4/4/2025 13:00,8/25/2025 0:00
840,CUST-000840,Ravi,Kapoor,Ravi Kapoor,Male,7/31/1985,35-44,ravi.kapoor28@example.com,-146541,-111001,"327, Ring Rd",Sector 21,Ahmedabad,Gujarat,380001,India,LTY-000840,Silver,1807,11/1/2022,Occasional,3L-6L,6,1,0,0,1,12/27/2024 0:00,,12/27/2024 6:00,6/27/2025 0:00
841,CUST-000841,Ethan,Brown,Ethan Brown,Male,5/14/1959,65+,ethan.brown28@example.com,-5592,-4190,"587, Park St",Near Mall,Los Angeles,California,90001,USA,LTY-000841,Bronze,743,4/13/2023,Regular,Unknown,2,1,1,0,1,3/11/2025 0:00,,3/11/2025 20:00,9/17/2025 0:00
1155,CUST-000841,Ethan,Brown,Ethan Brown,Male,5/14/1959,65+,ethan.brown28@example.com,-5592,-4190,"63, Temple St",Block C,San Francisco,California,94102,USA,LTY-000841,Bronze,758,4/13/2023,Regular,Unknown,2,1,1,0,0,4/17/2022 0:00,3/29/2024 0:00,4/17/2022 4:00,3/29/2024 19:00
842,CUST-000842,Rahul,Shah,Rahul Shah,Male,10/15/2006,18-24,rahul.shah29@example.com,-177412,-113019,"827, Main St",Near Mall,Bengaluru,Karnataka,560001,India,LTY-000842,Bronze,1113,10/4/2021,New,10L-20L,2,1,0,1,1,2/24/2024 0:00,,2/24/2024 0:00,4/24/2024 0:00
843,CUST-000843,Alex,Brown,Alex Brown,Male,11/7/2003,18-24,alex.brown29@example.com,-9289,-5704,"916, Ring Rd",Block D,Los Angeles,California,90001,USA,LTY-000843,Bronze,1716,9/29/2025,New,3L-6L,1,1,1,0,1,1/16/2025 0:00,,1/16/2025 23:00,11/26/2025 0:00
844,CUST-000844,Vikram,Nair,Vikram Nair,Male,6/18/1990,35-44,vikram.nair13@example.com,-180855,-179010,"75, Ring Rd",Block B,Nagpur,Maharashtra,440001,India,LTY-000844,Silver,3186,5/22/2022,VIP,<3L,5,1,0,1,1,1/15/2022 0:00,,1/15/2022 12:00,12/25/2022 0:00
845,CUST-000845,Kabir,Rao,Kabir Rao,Male,11/17/1958,65+,kabir.rao34@example.com,-101650,-102685,"54, Park St",Opp. Park,Bhubaneswar,Odisha,751001,India,LTY-000845,Bronze,1495,4/28/2023,Regular,3L-6L,3,0,0,0,1,12/20/2024 0:00,,12/20/2024 12:00,9/19/2025 0:00
846,CUST-000846,Kavya,Nair,Kavya Nair,Female,1/9/1987,35-44,kavya.nair29@example.com,-96478,-172478,"270, MG Road",Block A,New Delhi,Delhi,110001,India,LTY-000846,Bronze,884,11/22/2023,Regular,6L-10L,1,1,0,0,1,10/8/2021 0:00,,10/8/2021 16:00,11/13/2021 0:00
847,CUST-000847,Anita,Patel,Anita Patel,Female,6/10/1996,25-34,anita.patel94@example.com,-176152,-123072,"225, MG Road",Near Mall,Gurgaon,Haryana,122001,India,LTY-000847,Bronze,1189,5/2/2024,Regular,>20L,4,1,0,1,1,10/28/2021 0:00,,10/28/2021 9:00,3/25/2022 0:00
848,CUST-000848,Nikita,Mehta,Nikita Mehta,Female,5/4/1980,45-54,nikita.mehta52@example.com,-136699,-148146,"515, Main St",Sector 22,Lucknow,Uttar Pradesh,226001,India,LTY-000848,Silver,3783,10/28/2024,Regular,10L-20L,5,1,1,0,1,1/4/2022 0:00,,1/4/2022 4:00,11/24/2022 0:00
849,CUST-000849,Kabir,Reddy,Kabir Reddy,Male,4/10/1970,55-64,kabir.reddy74@example.com,-99974,-175718,"629, MG Road",Block D,Kolkata,West Bengal,700001,India,LTY-000849,Silver,3362,9/18/2021,Regular,6L-10L,4,0,0,0,1,5/20/2023 0:00,,5/20/2023 2:00,4/15/2024 0:00
850,CUST-000850,Nikita,Khanna,Nikita Khanna,Female,1/24/1979,45-54,nikita.khanna46@example.com,-164396,-117843,"567, Station Rd",Near Mall,Ranchi,Jharkhand,834001,India,LTY-000850,Bronze,610,4/30/2022,Occasional,10L-20L,5,0,0,0,1,7/14/2023 0:00,,7/14/2023 17:00,1/11/2024 0:00
1174,CUST-000850,Nikita,Khanna,Nikita Khanna,Female,1/24/1979,45-54,nikita.khanna46@example.com,-164396,-117843,"577, Temple St",Block C,Pune,Maharashtra,411001,India,LTY-000850,Silver,2984,4/30/2022,Regular,10L-20L,5,0,0,0,0,1/26/2021 0:00,8/4/2022 0:00,1/26/2021 23:00,8/4/2022 14:00
851,CUST-000851,Isha,Patel,Isha Patel,Female,3/19/1994,25-34,isha.patel96@example.com,-147033,-165530,"850, Park St",Near Mall,Mumbai,Maharashtra,400001,India,LTY-000851,Bronze,1382,9/22/2021,VIP,>20L,1,0,1,0,1,4/28/2023 0:00,,4/28/2023 19:00,2/18/2024 0:00
852,CUST-000852,Amit,Verma,Amit Verma,Male,9/20/1973,45-54,amit.verma18@example.com,-167813,-114569,"871, Main St",Near Mall,Kolkata,West Bengal,700001,India,LTY-000852,Silver,2466,11/27/2024,Regular,3L-6L,4,1,0,1,1,5/7/2025 0:00,,5/7/2025 8:00,10/8/2025 0:00
853,CUST-000853,Meera,Agarwal,Meera Agarwal,Female,11/18/1981,35-44,meera.agarwal47@example.com,-165861,-87127,"703, MG Road",Opp. Park,Mumbai,Maharashtra,400001,India,LTY-000853,Bronze,1105,6/25/2023,Regular,>20L,3,1,0,0,1,4/7/2021 0:00,,4/7/2021 19:00,8/24/2021 0:00
854,CUST-000854,Vikram,Reddy,Vikram Reddy,Male,8/17/1998,25-34,vikram.reddy25@example.com,-168046,-189232,"521, Park St",Opp. Park,Jaipur,Rajasthan,302001,India,LTY-000854,Gold,10093,11/12/2021,Occasional,3L-6L,4,0,1,0,1,2/6/2025 0:00,,2/6/2025 21:00,5/28/2025 0:00
1047,CUST-000854,Vikram,Reddy,Vikram Reddy,Male,8/17/1998,25-34,vikram.reddy25@example.com,-168046,-189232,"686, Lake View Rd",Near Hospital,Hyderabad,Telangana,500001,India,LTY-000854,Bronze,1705,11/12/2021,New,3L-6L,4,0,1,0,0,6/20/2022 0:00,10/16/2024 0:00,6/20/2022 15:00,10/16/2024 10:00
855,CUST-000855,Neha,Nair,Neha Nair,Female,11/17/1990,25-34,neha.nair78@example.com,-133853,-127772,"149, Main St",Sector 34,Ranchi,Jharkhand,834001,India,LTY-000855,Silver,4732,5/16/2022,Regular,6L-10L,5,1,1,0,1,9/25/2024 0:00,,9/25/2024 16:00,8/20/2025 0:00
1062,CUST-000855,Neha,Nair,Neha Nair,Female,11/17/1990,25-34,neha.nair78@example.com,-133853,-127772,"639, Market Rd",Near Hospital,Nagpur,Maharashtra,440001,India,LTY-000855,Silver,3289,5/16/2022,Regular,6L-10L,5,1,1,0,0,12/7/2021 0:00,3/3/2024 0:00,12/7/2021 23:00,3/3/2024 18:00
856,CUST-000856,Ava,Clark,Ava Clark,Female,5/10/1984,35-44,ava.clark98@example.com,-15105,-12103,"894, Ring Rd",Opp. Park,Singapore,Singapore,18956,Singapore,LTY-000856,Bronze,364,6/8/2022,Regular,3L-6L,3,1,1,0,1,1/18/2024 0:00,,1/18/2024 18:00,4/6/2024 0:00
1149,CUST-000856,Ava,Clark,Ava Clark,Female,5/10/1984,35-44,ava.clark98@example.com,-15105,-12103,"170, Market Rd",Block B,Singapore,Singapore,18956,Singapore,LTY-000856,Silver,1061,6/8/2022,Regular,3L-6L,3,1,1,0,0,3/27/2021 0:00,10/22/2023 0:00,3/27/2021 17:00,10/22/2023 9:00
857,CUST-000857,Chloe,Clark,Chloe Clark,Female,8/24/1969,55-64,chloe.clark61@example.com,-10388,-10802,"276, Park St",Block D,Chicago,Illinois,60601,USA,LTY-000857,Silver,3845,8/17/2025,Regular,3L-6L,1,0,0,1,1,5/16/2023 0:00,,5/16/2023 11:00,4/16/2024 0:00
858,CUST-000858,Aisha,Patel,Aisha Patel,Female,11/15/1957,65+,aisha.patel11@example.com,-134790,-149444,"309, MG Road",Opp. Park,Kochi,Kerala,682001,India,LTY-000858,Silver,4596,10/4/2025,New,10L-20L,3,1,0,1,1,3/25/2025 0:00,,3/25/2025 5:00,10/20/2025 0:00
859,CUST-000859,Diya,Agarwal,Diya Agarwal,Female,12/21/1976,45-54,diya.agarwal13@example.com,-151250,-114256,"500, Park St",Block B,Mumbai,Maharashtra,400001,India,LTY-000859,Bronze,310,3/5/2022,Regular,6L-10L,1,1,1,0,1,2/24/2022 0:00,,2/24/2022 22:00,9/5/2022 0:00
860,CUST-000860,Daniel,Walker,Daniel Walker,Male,10/31/1972,45-54,daniel.walker61@example.com,-9687,-6498,"943, Station Rd",Block D,New York,New York,10001,USA,LTY-000860,Bronze,503,6/2/2021,Regular,<3L,1,1,0,1,1,5/19/2024 0:00,,5/19/2024 8:00,7/14/2024 0:00
861,CUST-000861,Kabir,Khanna,Kabir Khanna,Male,1/5/1979,45-54,kabir.khanna35@example.com,-105036,-195421,"276, Ring Rd",Opp. Park,Hyderabad,Telangana,500001,India,LTY-000861,Bronze,1747,7/16/2021,Regular,6L-10L,6,1,1,1,1,1/9/2023 0:00,,1/9/2023 14:00,4/11/2023 0:00
862,CUST-000862,Kavya,Patel,Kavya Patel,Female,3/27/2002,18-24,kavya.patel65@example.com,-108723,-146446,"481, Main St",Near Mall,Noida,Uttar Pradesh,201301,India,LTY-000862,Silver,2783,4/27/2022,Regular,3L-6L,5,1,1,1,1,5/16/2021 0:00,,5/16/2021 1:00,4/29/2022 0:00
1190,CUST-000862,Kavya,Patel,Kavya Patel,Female,3/27/2002,18-24,kavya.patel65@example.com,-108723,-146446,"489, Lake View Rd",Sector 11,Ranchi,Jharkhand,834001,India,LTY-000862,Gold,7178,4/27/2022,Regular,3L-6L,5,1,1,1,0,1/1/2021 0:00,10/1/2020 0:00,1/1/2021 5:00,10/1/2020 17:00
863,CUST-000863,Anita,Patel,Anita Patel,Female,9/7/1999,25-34,anita.patel60@example.com,-127334,-147330,"888, Park St",Sector 15,Kolkata,West Bengal,700001,India,LTY-000863,Bronze,1191,1/22/2022,VIP,6L-10L,5,1,0,1,1,9/7/2022 0:00,,9/7/2022 7:00,1/29/2023 0:00
